ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
213820,399158.37,6786005.58,11.51370328,126.6662967,3.767783435,161.8322061,12.74279802,14.6110119,0.106593849,58.10321512,Scots pine,1
213833,399158.13,6786021.7,7.033625235,126.8763748,2.973859316,2.94301066,7.394121429,7.925010317,0.019825463,14.8810406,Scots pine,1
213834,399158.19,6786015.28,9.481492313,126.6385077,2.382062272,17.818183,10.21548651,9.10789127,0.032738533,19.80230836,Norway Spruce,2
213851,399158.78,6786009.0,11.60820106,126.6517989,3.566849786,21.02420498,12.4048421,12.44333135,0.082285446,43.69130275,Scots pine,1
213890,399159.75,6786020.3,6.343455285,126.9565447,2.191427162,14.16625073,7.332529365,8.150200397,0.021410749,15.2462018,Norway Spruce,2
213907,399160.38,6786008.1,6.775,126.695,3.908959732,2.813379921,7.699946825,7.186413492,0.018505972,14.7313025,Deciduous tree (Birch),3
213908,399160.48,6786001.08,11.70636364,126.6836364,3.519082458,46.48789597,12.86655824,14.44815397,0.108872126,58.30927625,Norway Spruce,2
213954,399161.59,6786016.3,14.30982456,126.8301754,2.109685216,238.521701,14.63831997,17.15256151,0.188490253,82.65267846,Norway Spruce,2
214042,399164.28,6786018.7,21.55638743,127.1636126,2.741697121,692.8415962,22.60077037,28.65680397,0.645598615,389.0248088,Deciduous tree (Birch),3
214043,399165.3,6786000.06,16.88276923,126.7072308,3.091417195,43.96889511,17.28394405,16.19651389,0.174569837,94.30121727,Scots pine,1
214100,399166.11,6786005.6,20.22037296,126.759627,2.439484845,518.2695137,21.14306058,22.41770119,0.461843142,236.7024819,Deciduous tree (Birch),3
214126,399167.34,6786014.67,7.280162214,126.7898378,2.118202279,16.71748353,7.916340476,8.613963492,0.023679982,17.26834799,Norway Spruce,2
214127,399167.44,6786011.72,5.939140709,127.0008593,3.128837209,1.598852166,6.6875,7.253711905,0.021392909,18.04042121,Norway Spruce,2
214148,399168.72,6786017.93,20.09300508,127.1069949,3.195717987,63.45730721,21.00774683,18.51524067,0.287771105,139.5902396,Deciduous tree (Birch),3
214217,399169.18,6786007.05,19.19504584,126.8349542,5.041208386,333.3793176,20.1274631,22.94982943,0.418466329,251.6964971,Deciduous tree (Birch),3
214257,399171.29,6786019.47,6.733223762,127.3267762,2.091560335,17.12145494,7.714323016,8.27109127,0.022664334,17.18426075,Norway Spruce,2
214282,399172.27,6786011.14,19.98567878,126.8443212,3.354393701,221.471231,21.26904444,20.83647579,0.372336358,181.969388,Deciduous tree (Birch),3
214437,399176.66,6786006.87,16.02148801,126.708512,2.480763161,28.55379456,17.05216402,16.78285357,0.179246301,79.49912081,Scots pine,1
214469,399178.04,6786003.06,21.5237967,126.9462033,2.341124443,439.1834074,22.3796672,26.71708115,0.580090698,305.8422885,Deciduous tree (Birch),3
214470,399178.08,6786000.61,21.40876923,126.9112308,3.658810575,61.46884955,21.97370794,19.9901541,0.343444944,166.2004949,Deciduous tree (Birch),3
214755,399185.95,6786001.98,19.41139686,126.7386031,2.394625192,320.6619459,20.34546905,21.72966706,0.327169735,159.4933524,Deciduous tree (Birch),3
214871,399189.22,6786001.02,9.210807043,126.599193,3.506490956,5.132821172,9.61204246,8.188178373,0.030710053,17.19334898,Deciduous tree (Birch),3
215077,399195.02,6786000.29,17.13157895,126.6284211,2.628727508,77.84675772,18.20322249,20.66113849,0.224076762,104.8157588,Deciduous tree (Birch),3
215384,399202.93,6786000.97,19.82419492,126.9258051,3.233452343,343.9810894,20.78715899,25.20948075,0.486602583,248.1119228,Deciduous tree (Birch),3
215605,399209.97,6786003.18,20.43171906,126.7882809,2.216397698,316.3033204,21.38713248,22.23165595,0.387566521,201.3689808,Deciduous tree (Birch),3
215788,399214.93,6786001.93,19.74650655,126.6034935,2.354830971,292.6507852,20.73048571,21.95427169,0.324062748,179.3443379,Deciduous tree (Birch),3
215813,399217.38,6786007.38,8.757239337,126.6027607,2.249322361,6.901347743,8.703611111,8.285666468,0.028869904,15.03492426,Norway Spruce,2
215934,399219.32,6786005.58,15.80557627,126.6644237,2.978597504,97.97413335,16.63104193,16.8977119,0.197728563,93.66724945,Norway Spruce,2
215995,399220.45,6786002.37,11.99318739,126.4768126,4.254618999,29.96852809,13.08562887,12.72916071,0.087885221,50.00821613,Deciduous tree (Birch),3
216133,399224.91,6786003.45,24.69089404,126.579106,3.518757064,643.3673161,24.83689841,28.17165278,0.684879465,336.5258105,Deciduous tree (Birch),3
216347,399230.36,6786000.4,14.20318725,126.9368127,4.533557186,8.545840947,14.65638942,13.03521905,0.093800267,70.89892707,Norway Spruce,2
216417,399230.63,6786000.02,15.37276659,126.5572334,2.986543261,10.9678743,15.37126587,15.39694921,0.13798779,76.55871141,Norway Spruce,2
